numeroApolice,total_veiculos,pct_autonomos,motorista_licenciado,classe_risco,sinistralidade_rc_declarada,sinistralidade_rcfv_declarada,valor_pago_historico,valor_sinistro_historico,qt_cias_anteriores,tipo_sinistro_predominante,lmi_por_veiculo,premio_por_veiculo,qt_coberturas_ativas,agravo_aplicado,desconto_aplicado,referral_pendente,tempo_cotacao_emissao,parcelas_com_juros,apolice_anterior,_perfil_gerador,cluster
RCT-2026-000551,0.4246575342465754,0.7335872048743335,0.0,0.75,0.0,0.0,0.7963693914795604,0.8537551461403238,1.0,0.3333333333333333,0.024226661077205,0.4776579682210151,0.625,1.0,0.0,1.0,0.0674157303370786,0.0,1.0,alto_risco,1
RCT-2025-000552,0.0068493150684931,0.0,0.0,0.25,1.0,0.0,0.0073268648050147,0.0071346918397829,0.3333333333333333,0.0,0.1598413672065065,0.2438427811575859,0.375,1.0,0.0,1.0,0.1797752808988764,1.0,0.0,referral,2
RCT-2025-000553,0.541095890410959,0.6626418739434918,0.0,0.75,0.0,1.0,0.6057195790647997,0.6186812360562819,1.0,0.3333333333333333,0.2959278765794365,0.8127361176673269,0.0,1.0,0.0,0.0,0.0674157303370786,1.0,1.0,alto_risco,1
RCT-2025-000554,0.0068493150684931,0.2772277227722772,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.282632253041899,0.3144424521449175,0.375,0.0,0.0,1.0,0.2921348314606741,1.0,0.0,referral,2
RCT-2025-000555,0.1506849315068493,0.3992079207920792,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2357794885284716,0.5584022978546039,0.5,1.0,0.0,1.0,0.7191011235955056,1.0,0.0,referral,2
RCT-2026-000556,0.5616438356164384,0.5218404193360512,0.0,0.75,1.0,1.0,0.4288096376417279,0.4149249646402111,0.6666666666666666,0.6666666666666666,0.0285893678862775,0.5530496894211125,0.25,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco,1
RCT-2026-000557,0.2328767123287671,0.1198822584961198,1.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.3243352938048458,0.1697020176625356,0.75,1.0,0.0,1.0,0.3932584269662921,0.0,0.0,referral,2
RCT-2026-000558,0.1438356164383561,0.231023102310231,1.0,0.25,0.0,0.0,0.0057286167247343,0.0062041456206268,0.3333333333333333,1.0,0.7550747729575292,0.137597461372634,0.875,0.0,1.0,0.0,0.1011235955056179,0.0,0.0,alta_cobertura,0
RCT-2025-000559,0.5342465753424658,0.9856985698569856,0.0,1.0,1.0,0.0,0.945176780751064,1.0,1.0,0.6666666666666666,0.3541932765460399,0.4213254993429156,0.375,1.0,0.0,0.0,0.0786516853932584,1.0,0.0,alto_risco,1
RCT-2025-000560,0.1986301369863013,0.2425742574257425,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8672012075921595,0.0308696668686891,1.0,0.0,1.0,0.0,0.1011235955056179,0.0,1.0,alta_cobertura,0
RCT-2024-000561,0.2945205479452054,0.8437365475678003,0.0,1.0,1.0,1.0,0.3904802953543828,0.4207270274998507,0.6666666666666666,0.3333333333333333,0.1332704284397272,0.4329781424853936,0.125,1.0,0.0,0.0,0.0,0.0,0.0,alto_risco,1
RCT-2024-000562,0.4452054794520548,0.9458357600465928,0.0,0.75,1.0,0.0,0.0272525341462301,0.0314330729057558,0.3333333333333333,0.3333333333333333,0.1775527411500952,0.8424647065563247,0.25,1.0,0.0,0.0,0.0561797752808988,0.0,1.0,alto_risco,1
RCT-2026-000563,0.6095890410958904,0.566508824795523,1.0,1.0,1.0,1.0,0.3335379581288795,0.3816193669846309,1.0,0.6666666666666666,0.1096262254410568,0.395216974881797,0.125,1.0,0.0,0.0,0.0337078651685393,0.0,0.0,alto_risco,1
RCT-2026-000564,0.5684931506849314,0.6833985724153809,0.0,1.0,1.0,1.0,0.1892069859968733,0.2040510526812025,0.3333333333333333,0.6666666666666666,0.1308696071020003,0.6962703137324653,0.625,1.0,0.0,1.0,0.0674157303370786,0.0,1.0,alto_risco,1
RCT-2026-000565,0.4041095890410958,0.6617694027467262,0.0,1.0,1.0,1.0,0.58370904002218,0.563954811545379,1.0,0.6666666666666666,0.2871395664183392,0.3010867588932481,0.375,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco,1
RCT-2024-000566,0.3904109589041096,0.0554455445544554,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8648675780784093,0.0,0.75,0.0,1.0,0.0,0.0112359550561797,0.0,1.0,alta_cobertura,0
RCT-2026-000567,0.5547945205479452,0.7656765676567656,0.0,0.75,1.0,1.0,0.1586757626860938,0.1777967873168296,0.6666666666666666,1.0,0.3033769576818875,0.6812627341211255,0.5,1.0,0.0,0.0,0.0674157303370786,0.0,1.0,alto_risco,1
RCT-2025-000568,0.0136986301369863,0.2217821782178217,1.0,0.5,0.0,0.0,0.0051573931995341,0.0053646818862785,0.3333333333333333,0.0,0.2403187280025144,0.2029803548255936,0.75,0.0,0.0,1.0,0.4606741573033708,1.0,0.0,referral,2
RCT-2025-000569,0.1164383561643835,0.0554455445544554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899870148992834,0.0533847309908933,0.75,0.0,0.0,0.0,0.0337078651685393,0.0,1.0,alta_cobertura,0
RCT-2026-000570,0.8561643835616438,0.5891089108910891,1.0,1.0,1.0,1.0,0.3920421290536897,0.3950849020022975,0.6666666666666666,0.3333333333333333,0.0027332024586391,0.9862200949118888,0.375,1.0,0.0,0.0,0.0674157303370786,1.0,1.0,alto_risco,1
RCT-2026-000571,0.1232876712328767,0.2112211221122112,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8840040984711582,0.1605764761633635,0.75,0.0,1.0,0.0,0.0224719101123595,0.0,0.0,alta_cobertura,0
RCT-2024-000572,0.2397260273972602,0.8754559666492964,0.0,1.0,0.0,1.0,0.4572199624845707,0.4248511810678352,1.0,0.6666666666666666,0.3196386238030875,0.5861342006292782,0.25,1.0,0.0,1.0,0.0337078651685393,0.0,0.0,alto_risco,1
RCT-2025-000573,0.7191780821917808,0.6365969930326365,0.0,0.75,0.0,1.0,0.2736288890608866,0.3166241791808405,1.0,0.3333333333333333,0.244338649612418,0.3216961021024268,0.25,1.0,0.0,0.0,0.0449438202247191,0.0,0.0,alto_risco,1
RCT-2025-000574,0.6164383561643836,0.9062067497072288,1.0,1.0,1.0,1.0,0.0376834666627794,0.0394137093246246,0.3333333333333333,1.0,0.1593597460308449,0.9207231233619622,0.5,1.0,0.0,0.0,0.0674157303370786,1.0,1.0,alto_risco,1
RCT-2024-000575,0.0068493150684931,0.5544554455445544,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.088284199284047,0.1729673438410577,0.5,0.0,0.0,1.0,0.4269662921348314,1.0,0.0,referral,2
RCT-2025-000576,0.0410958904109589,0.1232123212321232,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.7965580185411613,0.0473976306626857,1.0,0.0,0.0,0.0,0.0337078651685393,0.0,0.0,alta_cobertura,0
RCT-2025-000577,0.0890410958904109,0.1386138613861386,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5018448541953167,0.2080148007828134,0.875,0.0,1.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2026-000578,0.0684931506849315,0.4265041888804264,0.0,0.75,1.0,1.0,0.0054569156460412,0.0062496340530181,0.3333333333333333,0.0,0.279727210420849,0.4562498226257468,0.625,0.0,0.0,1.0,0.5617977528089887,0.0,0.0,referral,2
RCT-2025-000579,0.6506849315068494,0.8486562942008485,0.0,1.0,1.0,1.0,0.0419253921367997,0.0453242608492013,0.6666666666666666,0.3333333333333333,0.2752616984674643,0.3885761067537894,0.625,1.0,0.0,0.0,0.1011235955056179,1.0,0.0,alto_risco,1
RCT-2024-000580,0.1712328767123287,0.3168316831683168,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5092052660475337,0.3282069320214955,0.375,0.0,0.0,1.0,0.1573033707865168,1.0,0.0,referral,2
RCT-2026-000581,0.1438356164383561,0.231023102310231,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.1898789233387061,0.4430856993585706,0.5,0.0,0.0,1.0,0.7640449438202247,0.0,0.0,referral,2
RCT-2025-000582,0.589041095890411,0.5233062632105906,0.0,0.75,1.0,1.0,0.3046976255776515,0.2965233449258633,0.3333333333333333,1.0,0.3432467951830078,0.460878036235863,0.25,1.0,0.0,0.0,0.0,1.0,0.0,alto_risco,1
RCT-2025-000583,0.0684931506849315,0.2559025133282558,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4026689480702814,0.3411353439324823,0.875,0.0,0.0,1.0,0.0,0.0,1.0,alta_cobertura,0
RCT-2026-000584,0.2397260273972602,0.4085461177696716,1.0,0.5,0.0,1.0,0.0177946734877322,0.0158537812258369,0.3333333333333333,0.0,0.1016363213192507,0.284941003317389,0.625,1.0,0.0,1.0,0.7528089887640449,1.0,0.0,referral,2
RCT-2026-000585,0.2260273972602739,0.5236523652365236,0.0,1.0,0.0,1.0,0.3120063569825972,0.349278287173066,0.3333333333333333,0.3333333333333333,0.1472855468207205,0.7252505831064349,0.25,0.0,0.0,0.0,0.0561797752808988,1.0,0.0,alto_risco,1
RCT-2025-000586,0.1917808219178082,0.0357713190673906,0.0,0.5,0.0,0.0,0.007421192762213,0.0067807844846244,0.3333333333333333,1.0,0.3489257909726119,0.141159583879313,0.875,0.0,1.0,0.0,0.0224719101123595,0.0,0.0,alta_cobertura,0
RCT-2026-000587,0.5547945205479452,0.8976897689768976,0.0,1.0,1.0,1.0,0.1388145671272715,0.1411993430147154,0.3333333333333333,0.6666666666666666,0.2905001760487882,0.9097469231725046,0.625,1.0,0.0,0.0,0.0337078651685393,1.0,0.0,alto_risco,1
RCT-2025-000588,0.1164383561643835,0.4435643564356435,0.0,0.75,0.0,0.0,0.0040000023993787,0.0037815771291141,0.3333333333333333,0.0,0.4501439219733955,0.5139548533916485,0.5,0.0,0.0,1.0,0.2921348314606741,1.0,0.0,referral,2
RCT-2025-000589,0.0753424657534246,0.1584158415841584,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.3739912077910741,0.4383192803210914,0.5,0.0,0.0,1.0,0.4382022471910112,1.0,0.0,referral,2
RCT-2024-000590,0.0342465753424657,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.8181638656548035,0.3325232984150327,1.0,0.0,0.0,1.0,0.0337078651685393,0.0,1.0,alta_cobertura,0
RCT-2026-000591,0.7123287671232876,0.6010918848894234,0.0,1.0,0.0,1.0,0.2002988045371528,0.2082399808981537,0.3333333333333333,0.3333333333333333,0.0008770482786403,0.6412354110603113,0.25,1.0,0.0,1.0,0.0561797752808988,0.0,0.0,alto_risco,1
RCT-2026-000592,0.321917808219178,0.8205940594059405,0.0,1.0,1.0,0.0,0.2440726847230517,0.292509716376899,0.3333333333333333,0.3333333333333333,0.2784954556769442,0.2584614125810563,0.5,1.0,0.0,0.0,0.0674157303370786,1.0,0.0,alto_risco,1
RCT-2026-000593,0.047945205479452,0.3326732673267326,1.0,0.75,0.0,0.0,0.0182747444240318,0.0214702147790391,0.3333333333333333,0.0,0.2456202686914068,0.5392843048925196,0.5,0.0,0.0,1.0,0.696629213483146,0.0,0.0,referral,2
RCT-2026-000594,0.0136986301369863,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.8594499699915662,0.2897494274432757,0.75,0.0,1.0,0.0,0.0449438202247191,0.0,1.0,alta_cobertura,0
RCT-2025-000595,0.2397260273972602,0.5544554455445544,0.0,0.25,1.0,0.0,0.0053691621770275,0.0058220672923853,0.3333333333333333,0.0,0.3477540246115117,0.4919698283216731,0.625,0.0,0.0,1.0,0.4831460674157303,0.0,0.0,referral,2
RCT-2026-000596,0.2123287671232876,0.2609202096680256,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4411019847611871,0.1568172109466207,0.5,0.0,0.0,1.0,0.6853932584269662,0.0,0.0,referral,2
RCT-2025-000597,0.2397260273972602,0.4669098488796247,0.0,1.0,0.0,1.0,0.4443065346499283,0.5184932531132062,1.0,1.0,0.1937663474733659,0.8809681271801577,0.625,1.0,0.0,0.0,0.0112359550561797,1.0,1.0,alto_risco,1
RCT-2025-000598,0.5684931506849314,0.9670734515311996,0.0,1.0,1.0,1.0,0.4629244664050652,0.4840654933890124,0.6666666666666666,0.3333333333333333,0.307261937947943,0.7705426531936592,0.25,1.0,0.0,0.0,0.0561797752808988,0.0,0.0,alto_risco,1
RCT-2025-000599,0.3356164383561644,0.0213252094440213,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8726692641112906,0.005904664604068,0.875,0.0,1.0,0.0,0.0674157303370786,0.0,1.0,alta_cobertura,0
RCT-2025-000600,0.1986301369863013,0.8316831683168315,1.0,1.0,1.0,0.0,0.0907072185033385,0.0830254301883552,0.3333333333333333,0.3333333333333333,0.1555172304462589,0.8784144409481462,0.5,1.0,0.0,0.0,0.0112359550561797,1.0,0.0,alto_risco,1
